timestamp ,open    ,high    ,low     ,close   ,adjusted_close,volume  ,dividend_amount,split_coefficient
2018-01-05,162.4400,162.9000,161.1010,162.4900,160.8552      ,5162075 ,0.0000         ,1.0000
2018-01-04,159.6500,162.3237,159.3700,161.7000,160.0731      ,7363843 ,0.0000         ,1.0000
2018-01-03,157.3400,159.8100,156.3300,158.4900,156.8954      ,9439063 ,0.0000         ,1.0000
2018-01-02,154.5000,154.8100,153.5400,154.2500,152.6981      ,4195225 ,0.0000         ,1.0000
2017-12-29,154.1700,154.7200,153.4150,153.4200,151.8764      ,3310894 ,0.0000         ,1.0000
2017-12-28,153.2000,154.1200,153.2000,154.0400,152.4902      ,2669076 ,0.0000         ,1.0000
2017-12-27,152.9500,153.1800,152.6100,153.1300,151.5894      ,2116522 ,0.0000         ,1.0000
2017-12-26,152.5100,153.8600,152.5000,152.8300,151.2924      ,2477240 ,0.0000         ,1.0000
2017-12-22,151.7100,153.0000,151.5000,152.5000,150.9657      ,2982114 ,0.0000         ,1.0000
2017-12-21,153.1700,153.4600,151.4900,151.5000,149.9758      ,4126632 ,0.0000         ,1.0000
2017-12-20,153.6500,153.8900,152.7800,152.9500,151.4112      ,3771425 ,0.0000         ,1.0000
2017-12-19,154.1350,154.1700,153.0900,153.2300,151.6883      ,4111495 ,0.0000         ,1.0000
2017-12-18,153.4100,154.1800,153.2100,153.3300,151.7873      ,5054265 ,0.0000         ,1.0000
2017-12-15,153.7500,153.8000,152.0300,152.5000,150.9657      ,10469312,0.0000         ,1.0000
2017-12-14,154.5000,155.1100,153.7000,154.0000,152.4506      ,4623845 ,0.0000         ,1.0000
2017-12-13,156.6000,156.7300,153.8900,153.9100,152.3615      ,5624428 ,0.0000         ,1.0000
2017-12-12,155.2000,157.8500,155.1600,156.7400,155.1630      ,6314835 ,0.0000         ,1.0000
2017-12-11,154.9700,155.8900,154.5700,155.4100,153.8464      ,4068982 ,0.0000         ,1.0000
2017-12-08,153.9400,155.0300,153.5500,154.8100,153.2525      ,3440847 ,0.0000         ,1.0000
2017-12-07,154.0300,154.4500,153.2600,153.5700,152.0249      ,3768443 ,0.0000         ,1.0000
2017-12-06,155.6900,156.2200,154.0900,154.1000,152.5496      ,3345712 ,0.0000         ,1.0000
2017-12-05,156.4500,156.7400,154.6800,155.3500,153.7870      ,5042724 ,0.0000         ,1.0000
2017-12-04,155.6700,156.8000,155.0700,156.4600,154.8859      ,4639109 ,0.0000         ,1.0000
2017-12-01,154.4000,155.0200,152.9125,154.7600,153.2030      ,5567852 ,0.0000         ,1.0000
2017-11-30,153.6500,154.4100,153.0800,153.9700,152.4209      ,6500769 ,0.0000         ,1.0000
2017-11-29,152.8100,153.6100,152.1700,153.5500,152.0051      ,5098702 ,0.0000         ,1.0000
2017-11-28,152.3500,152.9300,151.7000,152.4700,150.9360      ,3915618 ,0.0000         ,1.0000
2017-11-27,152.0600,152.4900,151.6200,151.9800,150.4509      ,3303663 ,0.0000         ,1.0000
2017-11-24,151.9500,152.2000,151.3300,151.8400,150.3123      ,1193025 ,0.0000         ,1.0000
2017-11-22,152.0000,152.3900,151.3300,151.7700,150.2430      ,3125416 ,0.0000         ,1.0000
2017-11-21,151.3000,152.4500,151.2000,151.9500,150.4212      ,3756184 ,0.0000         ,1.0000
2017-11-20,150.6400,151.9500,149.9000,150.5100,148.9957      ,5654091 ,0.0000         ,1.0000
