timestamp ,open    ,high    ,low     ,close   ,adjusted_close,volume ,dividend_amount,split_coefficient
2018-04-16,226.0800,227.2300,222.9535,226.5200,226.5200      ,2130205,0.0000         ,1.0000
2018-04-13,228.8500,228.9500,222.5500,224.0600,224.0600      ,2029265,0.0000         ,1.0000
2018-04-12,225.7200,228.3900,225.1150,226.9600,226.9600      ,2084110,0.0000         ,1.0000
2018-04-11,222.9300,226.6200,222.5400,223.6300,223.6300      ,1851054,0.0000         ,1.0000
2018-04-10,222.6100,225.1600,221.1810,224.5300,224.5300      ,2845870,0.0000         ,1.0000
2018-04-09,220.0800,224.4370,218.8200,219.1700,219.1700      ,2536139,0.0000         ,1.0000
2018-04-06,221.8900,224.4600,216.7471,218.6100,218.6100      ,2964487,0.0000         ,1.0000
2018-04-05,227.9400,228.8000,221.6050,223.5400,223.5400      ,4084913,0.0000         ,1.0000
2018-04-04,210.7100,226.2800,210.5000,225.0500,225.0500      ,4474394,0.0000         ,1.0000
2018-04-03,214.7800,217.8549,212.2800,215.9300,215.9300      ,3017824,0.0000         ,1.0000
2018-04-02,214.8100,216.5000,207.2200,212.2800,212.2800      ,3494946,0.0000         ,1.0000
2018-03-29,213.3500,219.5900,210.2737,216.0800,216.0800      ,3757447,0.0000         ,1.0000
2018-03-28,213.7200,217.1500,209.0400,212.5400,212.5400      ,4503154,0.0000         ,1.0000
2018-03-27,229.9000,230.9800,212.2500,213.8000,213.8000      ,5164261,0.0000         ,1.0000
2018-03-26,218.8300,229.1500,218.5000,228.9100,228.9100      ,4434467,0.0000         ,1.0000
2018-03-23,219.5200,222.4550,214.7800,215.0200,215.0200      ,4188139,0.0000         ,1.0000
2018-03-22,223.8600,225.8700,220.2550,220.5200,220.5200      ,2931334,0.0000         ,1.0000
2018-03-21,228.7600,229.2500,225.6100,226.8500,226.8500      ,3910324,0.0000         ,1.0000
2018-03-20,223.1900,231.3400,223.0000,229.7500,229.7500      ,4811898,0.0000         ,1.0000
2018-03-19,224.4800,226.5900,218.6800,222.1800,222.1800      ,3889296,0.0000         ,1.0000
2018-03-16,227.1800,228.8800,224.0000,225.5500,225.5500      ,8560410,0.0000         ,1.0000
2018-03-15,220.0000,221.4700,218.0610,218.8700,218.8700      ,3972044,0.0000         ,1.0000
2018-03-14,220.7500,221.4600,217.6000,218.4400,218.4400      ,3346182,0.0000         ,1.0000
2018-03-13,223.0000,224.9000,218.4300,219.7600,219.7600      ,4704309,0.0000         ,1.0000
2018-03-12,222.9700,223.1100,220.3400,220.9400,220.9400      ,3164229,0.0000         ,1.0000
2018-03-09,218.0000,221.2700,217.1900,221.1100,221.1100      ,2563432,0.0000         ,1.0000
2018-03-08,218.0300,219.7100,214.8600,216.4000,216.4000      ,2196084,0.0000         ,1.0000
2018-03-07,211.3300,217.4400,211.0033,216.8600,216.8600      ,2795072,0.0000         ,1.0000
2018-03-06,212.4400,212.7400,209.8800,212.0100,212.0100      ,2169010,0.0000         ,1.0000
2018-03-05,208.7500,212.0000,206.9200,211.1600,211.1600      ,2111808,0.0000         ,1.0000
2018-03-02,203.9600,210.2100,201.7600,209.7900,209.7900      ,2624675,0.0000         ,1.0000
2018-03-01,210.3200,210.6834,204.4500,206.0300,206.0300      ,2632234,0.0000         ,1.0000
2018-02-28,210.6900,213.4400,209.1000,209.1300,209.1300      ,2198029,0.0000         ,1.0000
2018-02-27,211.9900,212.7600,208.2500,208.8200,208.8200      ,2270187,0.0000         ,1.0000
2018-02-26,211.2900,212.3500,209.2610,212.1500,212.1500      ,2387717,0.0000         ,1.0000
2018-02-23,204.2200,209.7800,203.3100,209.7400,209.7400      ,2305834,0.0000         ,1.0000
2018-02-22,203.0700,204.2200,201.6800,202.6100,202.6100      ,1528383,0.0000         ,1.0000
2018-02-21,204.4500,206.8300,202.0200,202.0900,202.0900      ,2020423,0.0000         ,1.0000
2018-02-20,200.4600,205.1150,199.1800,202.9800,202.9800      ,2661258,0.0000         ,1.0000
2018-02-16,202.5200,203.9000,200.7400,201.5600,201.5600      ,2143390,0.0000         ,1.0000
2018-02-15,198.9700,203.2800,197.1300,202.9700,202.9700      ,2200958,0.0000         ,1.0000
2018-02-14,192.4800,197.5000,191.9500,197.1300,197.1300      ,2469287,0.0000         ,1.0000
2018-02-13,190.8500,194.3100,190.3900,193.4800,193.4800      ,1950162,0.0000         ,1.0000
2018-02-12,189.0000,192.9900,188.5600,192.1500,192.1500      ,2795917,0.0000         ,1.0000
2018-02-09,187.3300,189.7100,179.3400,187.9900,187.9900      ,3481182,0.0000         ,1.0000
2018-02-08,192.8400,192.9700,185.0200,185.1600,185.1600      ,3493502,0.0000         ,1.0000
2018-02-07,193.8700,196.2400,192.0200,192.3400,192.3400      ,2890969,0.0000         ,1.0000
2018-02-06,186.5900,194.8200,182.1000,194.4700,194.4700      ,4346919,0.0000         ,1.0000
2018-02-05,194.0600,198.4600,188.0000,190.2700,190.2700      ,2965282,0.0000         ,1.0000
2018-02-02,197.3300,199.4000,195.4400,195.6400,195.6400      ,2534935,0.0000         ,1.0000
2018-02-01,199.1200,201.7500,198.0845,199.3800,199.3800      ,2353675,0.0000         ,1.0000
2018-01-31,197.1300,200.9600,196.7500,199.7600,199.7600      ,2514574,0.0000         ,1.0000
2018-01-30,197.2500,197.7300,194.8900,196.9000,196.9000      ,3034232,0.0000         ,1.0000
2018-01-29,200.1100,200.8600,197.8700,198.2300,198.2300      ,1876216,0.0000         ,1.0000
2018-01-26,198.5000,201.5500,198.2500,201.3000,201.3000      ,2262478,0.0000         ,1.0000
2018-01-25,198.0800,199.2440,196.0700,197.5100,197.5100      ,2527411,0.0000         ,1.0000
2018-01-24,201.8200,202.3000,196.5200,197.7800,197.7800      ,3202203,0.0000         ,1.0000
2018-01-23,202.2900,204.4500,199.4400,200.0900,200.0900      ,3890118,0.0000         ,1.0000
2018-01-22,195.7000,198.0000,194.4240,197.8400,197.8400      ,1549286,0.0000         ,1.0000
2018-01-19,196.2400,196.6300,194.6500,195.7300,195.7300      ,2239859,0.0000         ,1.0000
2018-01-18,196.2100,196.5860,194.0600,196.2000,196.2000      ,2402433,0.0000         ,1.0000
2018-01-17,194.0150,197.1200,192.7700,196.4900,196.4900      ,2728339,0.0000         ,1.0000
2018-01-16,195.9200,198.2100,191.7100,192.4600,192.4600      ,4566819,0.0000         ,1.0000
2018-01-12,189.0900,195.5000,188.9900,195.0500,195.0500      ,4214653,0.0000         ,1.0000
2018-01-11,187.2900,188.9400,186.1850,188.9200,188.9200      ,1574478,0.0000         ,1.0000
