timestamp ,open   ,high   ,low    ,close  ,adjusted_close,volume  ,dividend_amount,split_coefficient
2018-04-16,27.6700,28.0500,27.4950,27.7500,27.7500       ,3612769 ,0.0000         ,1.0000
2018-04-13,27.7000,27.7700,27.3400,27.5200,27.5200       ,4465252 ,0.0000         ,1.0000
2018-04-12,26.9400,27.7300,26.9000,27.6000,27.6000       ,6466323 ,0.0000         ,1.0000
2018-04-11,26.3000,27.0100,26.2200,26.8300,26.8300       ,3840556 ,0.0000         ,1.0000
2018-04-10,26.3700,26.5100,26.1100,26.4500,26.4500       ,4774663 ,0.0000         ,1.0000
2018-04-09,26.0400,26.3900,25.9500,25.9800,25.9800       ,3052436 ,0.0000         ,1.0000
2018-04-06,26.0600,26.7990,25.6200,26.0000,26.0000       ,5567510 ,0.0000         ,1.0000
2018-04-05,26.2800,26.5100,26.0150,26.1500,26.1500       ,4954327 ,0.0000         ,1.0000
2018-04-04,25.3600,26.1600,25.0800,26.1000,26.1000       ,4439543 ,0.0000         ,1.0000
2018-04-03,25.4400,25.7600,25.1350,25.6800,25.6800       ,4699487 ,0.0000         ,1.0000
2018-04-02,25.8100,25.8100,24.9300,25.2000,25.2000       ,6352654 ,0.0000         ,1.0000
2018-03-29,25.7900,26.0900,25.4250,25.8500,25.8500       ,5819136 ,0.0000         ,1.0000
2018-03-28,25.5600,25.9600,25.2200,25.6400,25.6400       ,6074133 ,0.0000         ,1.0000
2018-03-27,26.3600,26.5750,25.3600,25.5100,25.5100       ,4698744 ,0.0000         ,1.0000
2018-03-26,26.0500,26.2550,25.7000,26.2100,26.2100       ,5642659 ,0.0000         ,1.0000
2018-03-23,26.4900,26.7200,25.7000,25.7000,25.7000       ,5257934 ,0.0000         ,1.0000
2018-03-22,26.6300,26.9000,26.5000,26.6000,26.6000       ,5427416 ,0.0000         ,1.0000
2018-03-21,26.4900,27.1300,26.4600,26.9300,26.9300       ,3517246 ,0.0000         ,1.0000
2018-03-20,26.7400,26.8500,26.2600,26.5200,26.5200       ,4973990 ,0.0000         ,1.0000
2018-03-19,27.1500,27.3000,26.2600,26.6700,26.6700       ,10643203,0.0000         ,1.0000
2018-03-16,27.6600,27.9000,27.3600,27.3700,27.3700       ,6609646 ,0.0000         ,1.0000
2018-03-15,27.3300,27.5700,26.8900,27.5400,27.5400       ,4074383 ,0.0000         ,1.0000
2018-03-14,27.5200,27.6700,27.2350,27.3700,27.3700       ,4909340 ,0.0000         ,1.0000
2018-03-13,27.8000,27.9150,27.2800,27.3400,27.3400       ,4931252 ,0.0000         ,1.0000
2018-03-12,27.8600,28.0500,27.4800,27.7600,27.7600       ,3729207 ,0.0000         ,1.0000
2018-03-09,27.7200,27.8700,27.5200,27.8500,27.8500       ,5308471 ,0.0000         ,1.0000
2018-03-08,27.3100,27.6750,27.1550,27.6300,27.6300       ,3685952 ,0.0000         ,1.0000
2018-03-07,26.9300,27.2800,26.8033,27.2400,27.2400       ,2663841 ,0.0000         ,1.0000
