timestamp ,open   ,high   ,low    ,close  ,adjusted_close,volume  ,dividend_amount,split_coefficient
2018-03-16,94.6800,95.3800,93.9200,94.6000,94.6000       ,47329521,0.0000         ,1.0000
2018-03-15,93.5300,94.5800,92.8300,94.1800,94.1800       ,26279014,0.0000         ,1.0000
2018-03-14,95.1200,95.4100,93.5000,93.8500,93.8500       ,31576898,0.0000         ,1.0000
2018-03-13,97.0000,97.2400,93.9700,94.4100,94.4100       ,34445391,0.0000         ,1.0000
2018-03-12,96.5000,97.2100,96.0400,96.7700,96.7700       ,25333720,0.0000         ,1.0000
2018-03-09,95.2900,96.5400,95.0000,96.5400,96.5400       ,36145524,0.0000         ,1.0000
2018-03-08,94.2700,95.1000,93.7650,94.4300,94.4300       ,24861307,0.0000         ,1.0000
2018-03-07,93.1600,93.9406,92.4300,93.8600,93.8600       ,26716127,0.0000         ,1.0000
2018-03-06,94.3400,94.4900,92.9410,93.3200,93.3200       ,22175776,0.0000         ,1.0000
2018-03-05,92.3400,94.2700,92.2600,93.6400,93.6400       ,23901578,0.0000         ,1.0000
2018-03-02,91.5800,93.1500,90.8600,93.0500,93.0500       ,32830389,0.0000         ,1.0000
2018-03-01,93.9900,94.5700,91.8400,92.8500,92.8500       ,37135561,0.0000         ,1.0000
2018-02-28,94.8400,95.7050,93.6300,93.7700,93.7700       ,29314525,0.0000         ,1.0000
2018-02-27,95.7400,95.8400,94.2000,94.2000,94.2000       ,25540755,0.0000         ,1.0000
2018-02-26,94.4000,95.4500,94.2500,95.4200,95.4200       ,29760276,0.0000         ,1.0000
2018-02-23,92.7500,94.0700,92.3600,94.0600,94.0600       ,25779955,0.0000         ,1.0000
2018-02-22,92.0500,92.7300,91.3600,91.7300,91.7300       ,22723756,0.0000         ,1.0000
2018-02-21,92.9800,93.3595,91.4900,91.4900,91.4900       ,26081953,0.0000         ,1.0000
2018-02-20,91.4750,93.0600,91.0100,92.7200,92.7200       ,30107057,0.0000         ,1.0000
2018-02-16,92.4500,93.5000,91.8000,92.0000,92.0000       ,30188535,0.0000         ,1.0000
2018-02-15,91.2100,92.7200,90.6200,92.6600,92.6600       ,27407914,0.0000         ,1.0000
2018-02-14,88.5100,90.9900,88.4100,90.8100,90.8100       ,34314101,0.4200         ,1.0000
2018-02-13,88.9300,90.0000,87.8000,89.8300,89.4164       ,26200053,0.0000         ,1.0000
2018-02-12,88.7350,89.7800,87.9295,89.1300,88.7197       ,35501368,0.0000         ,1.0000
2018-02-09,86.3000,88.9300,83.8300,88.1800,87.7740       ,57408480,0.0000         ,1.0000
2018-02-08,89.7100,89.8750,84.7600,85.0100,84.6186       ,47485202,0.0000         ,1.0000
2018-02-07,90.4900,91.7700,89.2000,89.6100,89.1975       ,40340551,0.0000         ,1.0000
2018-02-06,86.8900,91.4750,85.2500,91.3300,90.9095       ,66157030,0.0000         ,1.0000
2018-02-05,90.5600,93.2400,88.0000,88.0000,87.5949       ,42253469,0.0000         ,1.0000
2018-02-02,93.6400,93.9700,91.5000,91.7800,91.3575       ,47076959,0.0000         ,1.0000
2018-02-01,94.7900,96.0700,93.5813,94.2600,93.8261       ,46645657,0.0000         ,1.0000
2018-01-31,93.7500,95.4000,93.5100,95.0100,94.5726       ,44284284,0.0000         ,1.0000
2018-01-30,93.3000,93.6600,92.1000,92.7400,92.3130       ,34153798,0.0000         ,1.0000
2018-01-29,95.1400,95.4500,93.7200,93.9200,93.4876       ,30409620,0.0000         ,1.0000
2018-01-26,93.1200,94.0600,92.5800,94.0600,93.6270       ,26348999,0.0000         ,1.0000
2018-01-25,92.4650,93.2400,91.9300,92.3300,91.9049       ,23983094,0.0000         ,1.0000
2018-01-24,92.5500,93.4300,91.5800,91.8200,91.3973       ,32107765,0.0000         ,1.0000
2018-01-23,91.9000,92.3000,91.5400,91.9000,91.4769       ,22283365,0.0000         ,1.0000
2018-01-22,90.0000,91.6200,89.7400,91.6100,91.1883       ,23190700,0.0000         ,1.0000
2018-01-19,90.1400,90.6100,89.6600,90.0000,89.5857       ,34896964,0.0000         ,1.0000
2018-01-18,89.8000,90.6700,89.6600,90.1000,89.6852       ,22931303,0.0000         ,1.0000
2018-01-17,89.0800,90.2800,88.7500,90.1400,89.7250       ,24659472,0.0000         ,1.0000
2018-01-16,90.1000,90.7900,88.0104,88.3500,87.9433       ,35945428,0.0000         ,1.0000
2018-01-12,88.6700,89.7800,88.4500,89.6000,89.1875       ,24000439,0.0000         ,1.0000
2018-01-11,88.1300,88.1300,87.2400,88.0800,87.6745       ,16529868,0.0000         ,1.0000
2018-01-10,87.8600,88.1900,87.4100,87.8200,87.4157       ,18129153,0.0000         ,1.0000
2018-01-09,88.6500,88.7272,87.8600,88.2200,87.8139       ,19390427,0.0000         ,1.0000
2018-01-08,88.2000,88.5800,87.6046,88.2800,87.8736       ,20293930,0.0000         ,1.0000
2018-01-05,87.6600,88.4100,87.4300,88.1900,87.7840       ,22526563,0.0000         ,1.0000
2018-01-04,86.5900,87.6600,86.5700,87.1100,86.7090       ,21145985,0.0000         ,1.0000
2018-01-03,86.0550,86.5100,85.9700,86.3500,85.9525       ,24173064,0.0000         ,1.0000
2018-01-02,86.1250,86.3100,85.5000,85.9500,85.5543       ,21993101,0.0000         ,1.0000
2017-12-29,85.6300,86.0500,85.5000,85.5400,85.1462       ,18162779,0.0000         ,1.0000
2017-12-28,85.9000,85.9300,85.5500,85.7200,85.3254       ,9872795 ,0.0000         ,1.0000
2017-12-27,85.6500,85.9800,85.2150,85.7100,85.3154       ,13000828,0.0000         ,1.0000
2017-12-26,85.3100,85.5346,85.0300,85.4000,85.0068       ,9737412 ,0.0000         ,1.0000
2017-12-22,85.4000,85.6300,84.9200,85.5100,85.1163       ,14033977,0.0000         ,1.0000
2017-12-21,86.0500,86.1000,85.4000,85.5000,85.1064       ,16638402,0.0000         ,1.0000
2017-12-20,86.2000,86.3000,84.7100,85.5200,85.1263       ,23425009,0.0000         ,1.0000
2017-12-19,86.3500,86.3500,85.2700,85.8300,85.4349       ,23241979,0.0000         ,1.0000
2017-12-18,87.1200,87.4999,86.2300,86.3800,85.9823       ,21551076,0.0000         ,1.0000
2017-12-15,85.2600,87.0900,84.8800,86.8500,86.4502       ,52430167,0.0000         ,1.0000
2017-12-14,85.4300,85.8739,84.5300,84.6900,84.3001       ,19080106,0.0000         ,1.0000
2017-12-13,85.7400,86.0000,85.1700,85.3500,84.9571       ,21307911,0.0000         ,1.0000
2017-12-12,85.3100,86.0500,85.0800,85.5800,85.1860       ,23534946,0.0000         ,1.0000
2017-12-11,84.2900,85.3700,84.1200,85.2300,84.8376       ,19909119,0.0000         ,1.0000
2017-12-08,83.6300,84.5800,83.3300,84.1600,83.7725       ,23825056,0.0000         ,1.0000
2017-12-07,82.5400,82.8000,82.0000,82.4900,82.1102       ,20378114,0.0000         ,1.0000
2017-12-06,81.5500,83.1400,81.4300,82.7800,82.3989       ,24821403,0.0000         ,1.0000
2017-12-05,81.3400,82.6800,80.9801,81.5900,81.2144       ,25512120,0.0000         ,1.0000
2017-12-04,84.4200,84.4299,80.7000,81.0800,80.7067       ,37977732,0.0000         ,1.0000
2017-12-01,83.6000,84.8100,83.2200,84.2600,83.8721       ,29387325,0.0000         ,1.0000
2017-11-30,83.5100,84.5200,83.3400,84.1700,83.7825       ,32998408,0.0000         ,1.0000
2017-11-29,84.7100,84.9172,83.1750,83.3400,82.9563       ,27358477,0.0000         ,1.0000
2017-11-28,84.0700,85.0600,84.0200,84.8800,84.4892       ,21162639,0.0000         ,1.0000
2017-11-27,83.3100,83.9800,83.3000,83.8700,83.4839       ,17603760,0.0000         ,1.0000
2017-11-24,83.0100,83.4300,82.7800,83.2600,82.8767       ,7425503 ,0.0000         ,1.0000
2017-11-22,83.8300,83.9000,83.0400,83.1100,82.7274       ,20213704,0.0000         ,1.0000
2017-11-21,82.7400,83.8400,82.7400,83.7200,83.3346       ,21237454,0.0000         ,1.0000
2017-11-20,82.4000,82.5900,82.2500,82.5300,82.1501       ,16072495,0.0000         ,1.0000
