timestamp ,open     ,high     ,low      ,close    ,adjusted_close,volume  ,dividend_amount,split_coefficient
2018-04-16,1445.0000,1447.0000,1427.4800,1441.5000,1441.5000     ,2773705 ,0.0000         ,1.0000
2018-04-13,1449.1400,1459.7800,1424.5200,1430.7900,1430.7900     ,3685267 ,0.0000         ,1.0000
2018-04-12,1439.5000,1452.1200,1435.0600,1448.5000,1448.5000     ,3135027 ,0.0000         ,1.0000
2018-04-11,1439.4400,1448.7800,1424.8900,1427.0500,1427.0500     ,3582533 ,0.0000         ,1.0000
2018-04-10,1431.9900,1438.3800,1415.7000,1436.2200,1436.2200     ,4280144 ,0.0000         ,1.0000
2018-04-09,1425.0300,1438.4800,1402.5700,1406.0800,1406.0800     ,4208206 ,0.0000         ,1.0000
2018-04-06,1429.9700,1452.5000,1400.2600,1405.2300,1405.2300     ,5882257 ,0.0000         ,1.0000
2018-04-05,1441.9900,1459.5600,1427.0700,1451.7500,1451.7500     ,6413459 ,0.0000         ,1.0000
2018-04-04,1358.2400,1415.3900,1352.8800,1410.5700,1410.5700     ,6982305 ,0.0000         ,1.0000
2018-04-03,1391.3800,1414.0000,1355.3300,1392.0500,1392.0500     ,10231212,0.0000         ,1.0000
2018-04-02,1417.6200,1421.3600,1355.0000,1371.9900,1371.9900     ,10463607,0.0000         ,1.0000
2018-03-29,1406.0000,1455.4700,1365.2000,1447.3400,1447.3400     ,12581121,0.0000         ,1.0000
2018-03-28,1447.0000,1455.9000,1386.1700,1431.4200,1431.4200     ,13705317,0.0000         ,1.0000
2018-03-27,1572.4000,1575.9600,1482.3200,1497.0500,1497.0500     ,6793279 ,0.0000         ,1.0000
2018-03-26,1530.0000,1556.9900,1499.2500,1555.8600,1555.8600     ,5547618 ,0.0000         ,1.0000
2018-03-23,1539.0100,1549.0200,1495.3600,1495.5600,1495.5600     ,7843966 ,0.0000         ,1.0000
2018-03-22,1565.4700,1573.8500,1542.4000,1544.9200,1544.9200     ,6177737 ,0.0000         ,1.0000
2018-03-21,1586.4500,1590.0000,1563.1700,1581.8600,1581.8600     ,4667291 ,0.0000         ,1.0000
2018-03-20,1550.3400,1587.0000,1545.4100,1586.5100,1586.5100     ,4507049 ,0.0000         ,1.0000
