timestamp ,open   ,high   ,low    ,close  ,adjusted_close,volume  ,dividend_amount,split_coefficient
2018-04-16,43.1200,43.6400,43.0300,43.3000,43.3000       ,15807207,0.0000         ,1.0000
2018-04-13,43.5500,43.7400,42.6400,43.0000,43.0000       ,18272320,0.0000         ,1.0000
2018-04-12,42.7800,43.6400,42.7300,43.3400,43.3400       ,22297010,0.0000         ,1.0000
2018-04-11,42.4200,42.9000,42.2600,42.4300,42.4300       ,21692969,0.0000         ,1.0000
2018-04-10,42.1000,42.7100,41.7500,42.5100,42.5100       ,22781594,0.0000         ,1.0000
2018-04-09,40.9500,42.0600,40.9000,41.1700,41.1700       ,25725786,0.0000         ,1.0000
2018-04-06,41.4000,41.6800,40.4500,40.7300,40.7300       ,32208693,0.0000         ,1.0000
2018-04-05,41.5000,42.0200,41.3800,41.8200,41.8200       ,29331612,0.0000         ,1.0000
2018-04-04,40.3900,41.5500,40.1900,41.2000,41.2000       ,30117558,0.3300         ,1.0000
2018-04-03,41.3400,41.5000,40.7200,41.3800,41.0512       ,28003925,0.0000         ,1.0000
2018-04-02,42.5200,42.6300,40.5300,41.0100,40.6841       ,36791764,0.0000         ,1.0000
2018-03-29,41.9400,42.9300,41.5800,42.8900,42.5492       ,55021225,0.0000         ,1.0000
2018-03-28,42.5100,42.8400,41.6200,41.6600,41.3290       ,36696770,0.0000         ,1.0000
2018-03-27,44.4900,44.5200,42.2400,42.6800,42.3409       ,30088447,0.0000         ,1.0000
2018-03-26,43.2500,44.1600,42.8300,44.0600,43.7099       ,28454954,0.0000         ,1.0000
2018-03-23,43.7100,43.8400,42.4200,42.4200,42.0829       ,30674112,0.0000         ,1.0000
2018-03-22,43.7600,44.0200,43.0200,43.0700,42.7278       ,29374734,0.0000         ,1.0000
2018-03-21,44.2400,44.9000,44.1331,44.3100,43.9579       ,20616375,0.0000         ,1.0000
2018-03-20,44.4900,44.6400,44.1800,44.3700,44.0174       ,22385001,0.0000         ,1.0000
2018-03-19,44.5900,44.8200,43.9000,44.2700,43.9182       ,24524286,0.0000         ,1.0000
2018-03-16,45.3300,45.6000,44.9700,45.0100,44.6523       ,52355707,0.0000         ,1.0000
2018-03-15,45.3000,45.7350,45.1200,45.3300,44.9698       ,23338222,0.0000         ,1.0000
2018-03-14,45.3400,45.7587,45.0900,45.2800,44.9202       ,20923845,0.0000         ,1.0000
2018-03-13,45.7800,46.1600,44.9200,45.1600,44.8012       ,23081229,0.0000         ,1.0000
2018-03-12,45.5300,45.8700,45.4000,45.5500,45.1881       ,17458907,0.0000         ,1.0000
2018-03-09,44.6200,45.5400,44.6100,45.3700,45.0095       ,21633413,0.0000         ,1.0000
2018-03-08,44.2500,44.4100,43.9350,44.3400,43.9877       ,19677672,0.0000         ,1.0000
2018-03-07,44.0300,44.3900,43.8000,44.2000,43.8488       ,22034446,0.0000         ,1.0000
2018-03-06,44.6500,44.7850,44.1350,44.2900,43.9381       ,21929955,0.0000         ,1.0000
2018-03-05,43.9200,44.7650,43.7000,44.5200,44.1662       ,22101667,0.0000         ,1.0000
2018-03-02,43.2900,44.2200,43.1000,44.0600,43.7099       ,28848064,0.0000         ,1.0000
2018-03-01,44.6800,45.0000,43.3500,43.8000,43.4520       ,32154328,0.0000         ,1.0000
2018-02-28,45.2700,45.8900,44.7800,44.7800,44.4242       ,26346609,0.0000         ,1.0000
2018-02-27,45.4100,45.6100,44.6200,45.0400,44.6821       ,26887782,0.0000         ,1.0000
2018-02-26,44.3000,45.4500,44.1300,45.3600,44.9996       ,27226705,0.0000         ,1.0000
2018-02-23,43.3700,44.0400,42.9200,44.0000,43.6504       ,24855689,0.0000         ,1.0000
2018-02-22,43.4900,43.5600,42.7500,42.9400,42.5988       ,25627449,0.0000         ,1.0000
2018-02-21,44.1100,44.4200,43.2800,43.3100,42.9659       ,27128222,0.0000         ,1.0000
2018-02-20,44.0000,44.6900,43.8100,44.0600,43.7099       ,26258211,0.0000         ,1.0000
2018-02-16,43.8850,45.0900,43.7900,44.3300,43.9778       ,37915915,0.0000         ,1.0000
2018-02-15,45.0650,45.1300,43.2600,44.0800,43.7297       ,71490591,0.0000         ,1.0000
2018-02-14,41.0400,42.2600,40.9900,42.0900,41.7556       ,39880261,0.0000         ,1.0000
2018-02-13,40.5000,41.3100,40.2200,41.2300,40.9024       ,29220084,0.0000         ,1.0000
2018-02-12,40.5150,40.9100,40.2250,40.6000,40.2774       ,37320696,0.0000         ,1.0000
2018-02-09,39.0000,39.9200,38.2300,39.5300,39.2159       ,47947702,0.0000         ,1.0000
2018-02-08,40.4400,40.7600,38.7200,38.7700,38.4619       ,39300118,0.0000         ,1.0000
2018-02-07,40.3100,41.2060,40.0300,40.3400,40.0195       ,31841942,0.0000         ,1.0000
2018-02-06,38.3300,40.3050,37.3500,40.1700,39.8508       ,52940550,0.0000         ,1.0000
2018-02-05,40.8700,41.4050,38.7200,38.7800,38.4719       ,39491216,0.0000         ,1.0000
2018-02-02,41.5000,41.9500,40.8700,40.9300,40.6048       ,25920378,0.0000         ,1.0000
2018-02-01,41.0900,42.1100,40.6700,41.7000,41.3686       ,26001606,0.0000         ,1.0000
2018-01-31,41.9800,42.0100,41.3500,41.5400,41.2099       ,34571282,0.0000         ,1.0000
2018-01-30,42.6850,42.8600,41.9700,42.2500,41.9143       ,25671649,0.0000         ,1.0000
2018-01-29,42.3000,42.9800,42.3000,42.8500,42.5095       ,23053104,0.0000         ,1.0000
2018-01-26,42.1500,42.5600,41.9500,42.5600,42.2218       ,22637421,0.0000         ,1.0000
2018-01-25,42.2700,42.4700,41.8200,41.9000,41.5671       ,18610206,0.0000         ,1.0000
2018-01-24,42.2000,42.6850,42.0100,42.1700,41.8349       ,25739984,0.0000         ,1.0000
2018-01-23,41.5400,42.1300,41.5400,42.1000,41.7655       ,21069503,0.0000         ,1.0000
2018-01-22,41.2000,41.6600,41.0200,41.6600,41.3290       ,21794682,0.0000         ,1.0000
2018-01-19,41.2800,41.5200,41.1000,41.2900,40.9619       ,23554383,0.0000         ,1.0000
2018-01-18,41.2400,41.4800,41.0300,41.3000,40.9718       ,17450956,0.0000         ,1.0000
2018-01-17,40.8400,41.3200,40.7050,41.2000,40.8726       ,23612126,0.0000         ,1.0000
2018-01-16,40.9000,41.1600,40.3200,40.5400,40.2179       ,32273879,0.0000         ,1.0000
2018-01-12,40.2200,40.9300,40.0500,40.8700,40.5452       ,22962700,0.0000         ,1.0000
2018-01-11,40.1400,40.2100,39.7500,40.1000,39.7814       ,20178596,0.0000         ,1.0000
2018-01-10,39.6500,40.2400,39.6300,39.9100,39.5929       ,19110146,0.0000         ,1.0000
2018-01-09,39.7900,39.9600,39.5400,39.6900,39.3746       ,21339760,0.0000         ,1.0000
2018-01-08,39.5200,39.9600,39.3500,39.9400,39.6226       ,16511704,0.0000         ,1.0000
2018-01-05,39.5500,39.8800,39.3650,39.5300,39.2159       ,24369510,0.0000         ,1.0000
2018-01-04,39.0500,39.5400,38.9300,38.9900,38.6802       ,20606344,0.2900         ,1.0000
2018-01-03,38.7200,39.2850,38.5300,39.1700,38.5719       ,29066090,0.0000         ,1.0000
2018-01-02,38.6700,38.9500,38.4300,38.8600,38.2666       ,19972431,0.0000         ,1.0000
2017-12-29,38.4100,38.6200,38.3000,38.3000,37.7151       ,12359455,0.0000         ,1.0000
2017-12-28,38.7300,38.7300,38.4500,38.5900,38.0007       ,8662664 ,0.0000         ,1.0000
2017-12-27,38.5400,38.6500,38.4500,38.5600,37.9712       ,10262927,0.0000         ,1.0000
2017-12-26,38.5500,38.6800,38.3600,38.4800,37.8924       ,8148042 ,0.0000         ,1.0000
2017-12-22,38.5200,38.7400,38.4700,38.5500,37.9613       ,11120656,0.0000         ,1.0000
2017-12-21,38.8800,38.9950,38.4900,38.5300,37.9416       ,16188471,0.0000         ,1.0000
2017-12-20,38.4900,38.8000,38.2100,38.7400,38.1484       ,18701741,0.0000         ,1.0000
2017-12-19,38.6600,38.8600,38.2800,38.3000,37.7151       ,18478762,0.0000         ,1.0000
2017-12-18,38.4800,38.8900,38.3000,38.4800,37.8924       ,21036306,0.0000         ,1.0000
2017-12-15,38.0100,38.2800,37.7000,38.1900,37.6068       ,36491640,0.0000         ,1.0000
2017-12-14,38.2000,38.2700,37.8550,37.9000,37.3213       ,16556403,0.0000         ,1.0000
2017-12-13,38.0900,38.3700,38.0000,38.1500,37.5674       ,19934529,0.0000         ,1.0000
2017-12-12,37.7900,38.1000,37.5600,37.9100,37.3311       ,16451320,0.0000         ,1.0000
2017-12-11,37.5900,38.0400,37.5700,37.9600,37.3803       ,15619388,0.0000         ,1.0000
2017-12-08,37.5900,37.6900,37.4200,37.6100,37.0357       ,13777371,0.0000         ,1.0000
